@relation airplane_classification_preprocess_train

@attribute 'Gender = Female' numeric
@attribute 'Gender = Male' numeric
@attribute 'Customer Type = Loyal Customer' numeric
@attribute 'Customer Type = disloyal Customer' numeric
@attribute 'Type of Travel = Business travel' numeric
@attribute 'Type of Travel = Personal Travel' numeric
@attribute 'Class = Eco' numeric
@attribute 'Class = Business' numeric
@attribute 'Class = Eco Plus' numeric
@attribute Age numeric
@attribute 'Flight Distance' numeric
@attribute 'Inflight wifi service' numeric
@attribute 'Departure/Arrival time convenient' numeric
@attribute 'Ease of Online booking' numeric
@attribute 'Gate location' numeric
@attribute 'Food and drink' numeric
@attribute 'Online boarding' numeric
@attribute 'Seat comfort' numeric
@attribute 'Inflight entertainment' numeric
@attribute 'On-board service' numeric
@attribute 'Leg room service' numeric
@attribute 'Baggage handling' numeric
@attribute 'Checkin service' numeric
@attribute 'Inflight service' numeric
@attribute Cleanliness numeric
@attribute 'Departure Delay in Minutes' numeric
@attribute 'Arrival Delay in Minutes' numeric
@attribute satisfaction {'neutral or dissatisfied',satisfied}

@data
0,1,0,1,1,0,0,1,0,0.012821,0.526858,0.4,0.4,0.4,0.75,1,0.4,1,1,0.2,1,0.5,0.75,0.8,1,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.474359,0.148223,0.6,1,0.4,1,0.8,0.4,0.5,0.6,0.6,0.6,0.5,0.75,0.6,0.4,0,0.006278,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.538462,0.698506,0.4,0.4,0.4,0.25,0.8,0.8,1,1,1,1,1,0.5,1,0.8,0,0,satisfied
0,1,1,0,0,1,0,1,0,0.487179,0.181543,0.4,0.8,0.4,1,0.6,0.8,1,0.8,0.8,0.4,0.75,0.5,0.8,0.6,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.410256,0.636511,1,1,1,1,0.8,0.8,0.5,1,1,1,1,0.75,1,0.4,0,0.006278,satisfied
1,0,0,1,1,0,0,1,0,0.423077,0.024637,1,1,1,0.25,0.8,1,0,0.8,0.4,0.4,0.5,0.5,0.2,0.8,0.044326,0.042152,satisfied
0,1,1,0,1,0,0,1,0,0.153846,0.902868,0.4,0.2,0.4,0.25,0.4,0.4,0.25,0.6,1,0.2,0.25,0.25,0.4,0.4,0.010638,0.037668,'neutral or dissatisfied'
0,1,1,0,1,0,0,0,1,0.294872,0.058966,0.8,0.8,0.8,0.75,0.8,0.8,0.75,0.8,0.4,0.4,0.25,0.25,0.4,0.8,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.153846,0.067649,0.8,0.8,0.8,1,0.2,0.8,0,0.2,0.6,0.6,0.75,0.5,0.8,0.2,0.042553,0.039462,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.435897,0.095113,0.4,0.8,0.6,0.75,1,0.8,0.75,0.4,0.4,0.4,0.25,0.25,0.4,0.2,0.006206,0.004484,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.589744,0.329564,0.2,0.2,0.2,0,0.4,0.8,0.75,0.8,0.8,0.8,0.75,0.5,0.8,0.6,0.012411,0.004484,satisfied
1,0,0,1,1,0,0,1,0,0.24359,0.141357,0.6,1,0.6,0,0.2,0.6,0,0.2,0.8,0.4,1,1,0.8,0.2,0.015071,0.007175,'neutral or dissatisfied'
1,0,1,0,0,1,0,1,0,0.166667,0.021405,0.6,0,0.6,0.25,0.6,0.6,1,0.6,1,0.4,0.5,1,0.2,0.6,0.001773,0.026009,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.474359,0.065226,0.6,0.8,0.6,0.75,0.4,0.8,0.5,0.8,0.8,0.6,0.25,0.75,0.8,0.8,0.046986,0.043946,'neutral or dissatisfied'
0,1,0,1,1,0,0,1,0,0.512821,0.161147,0.6,0.6,0.6,0.25,0.8,0.6,0.75,0.8,1,0.6,1,1,1,0.8,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.692308,0.167811,0.6,0.8,0.6,0.25,0.8,0.8,1,0.6,0.6,0.6,0.5,0.75,0.6,1,0.008865,0.029596,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.461538,0.212641,0.8,1,1,1,1,0.6,0.5,0.8,0.8,0.8,0.75,0.25,0.8,0.4,0.007092,0,'neutral or dissatisfied'
1,0,1,0,1,0,1,0,0,0.641026,0.149435,1,0.8,0.4,0.75,0.8,0.6,0,1,1,1,1,0,1,0.6,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.576923,0.740105,0.2,0.4,0.2,0,0.6,0.8,0.75,0.8,0.8,0.8,0.75,0.5,0.8,1,0.062943,0.06278,satisfied
0,1,1,0,0,1,1,0,0,0.512821,0.038166,0.2,0.6,0.2,0,0.6,0.2,0.5,0.6,1,0.6,0.5,1,0.2,0.6,0.013298,0.010762,'neutral or dissatisfied'
0,1,0,1,1,0,1,0,0,0.410256,0.05937,0.6,0.8,0.6,0.5,0.6,0.6,0.5,0.6,0.8,0.4,0.5,0.5,0.8,0.6,0,0.006278,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.602564,0.11248,0.6,0.4,0.6,0.5,0.8,0.6,0.75,0.8,0.4,0.6,0.75,0,0.6,0.8,0.039894,0.090583,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.089744,0.266963,1,1,1,0.5,0.6,1,0.5,0.6,0.8,0.6,0.5,0.5,0.8,0.6,0.001773,0,satisfied
0,1,0,1,1,0,0,1,0,0.24359,0.057553,0.6,0,0.6,0.25,0.8,0.6,0.75,0.8,1,1,0.75,0.5,0.8,0.8,0.031028,0.032287,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.551282,0.06462,0.4,1,0.4,0,0.2,0.4,0,0.2,0.8,0.8,0.75,0.5,1,0.2,0,0,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.358974,0.155695,0.6,0.4,0.6,0.5,0.2,0.6,0,0.2,0.6,1,0.75,0.5,0.6,0.2,0,0,'neutral or dissatisfied'
0,1,0,1,1,0,0,1,0,0.282051,0.539782,0.6,0.6,0.6,0.25,1,0.6,1,1,0.8,0.8,0.75,0,0.2,1,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,1,0,0,0.602564,0.041195,0.8,0.8,0.6,0.75,0.8,0.8,0.75,0.8,1,0.2,0.75,0,1,0.8,0,0,satisfied
0,1,0,1,1,0,1,0,0,0.141026,0.165388,0.8,0.8,0.8,0.75,0.8,0.8,0.75,0.8,0.8,0.4,1,0.75,1,0.8,0.044326,0.034978,satisfied
0,1,1,0,1,0,0,0,1,0.333333,0.12399,0.8,1,1,1,0.8,0.8,0.75,0.8,0.4,0.2,0.75,0.75,0.4,0.8,0.039007,0.033184,satisfied
0,1,0,1,1,0,0,1,0,0.435897,0.125202,0.8,0.8,0.8,0.75,0.6,0.8,0.5,0.6,0.8,0.4,1,1,1,0.6,0.007092,0.001794,satisfied
1,0,1,0,1,0,0,1,0,0.128205,0.119144,0.6,0.6,0.6,0.5,0.4,0.4,0.25,0.4,0.8,0.4,0.5,1,0.4,0.4,0.001773,0,satisfied
1,0,1,0,1,0,0,0,1,0.653846,0.084006,0.8,1,0.6,1,0.2,0.6,1,0.8,0.8,0.8,0.75,0.5,0.8,0.2,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.461538,0.603595,1,1,0.2,1,1,0.8,0.75,0.8,0.8,0.8,0.75,1,0.8,0.6,0,0,satisfied
0,1,1,0,1,0,0,1,0,0.307692,0.780493,0.4,0.4,0.4,0.25,0.8,0.8,0.75,0.6,1,1,1,0.75,0.8,0.8,0.12234,0.107623,satisfied
1,0,1,0,1,0,0,1,0,0.410256,0.738691,1,1,1,1,0.8,1,1,1,1,1,1,1,1,1,0,0,satisfied
0,1,1,0,0,1,1,0,0,0.653846,0.032108,0.4,1,0.4,0.5,0.4,0.4,0.25,0.4,0.6,1,0.75,1,0.8,0.4,0,0,'neutral or dissatisfied'
1,0,0,1,1,0,0,1,0,0.371795,0.044225,0.6,0.6,0.6,0.5,0.6,0.6,0.5,0.6,0.8,0.8,1,0.5,1,0.6,0.025709,0.015247,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.525641,0.399435,0.4,0.4,0.4,0.25,0.8,1,0.75,0.8,0.8,0.8,0.75,0.5,0.8,0.8,0,0,satisfied
1,0,0,1,1,0,0,1,0,0.166667,0.162359,1,0,1,0,1,0.4,0.25,1,0.6,0.8,0.75,0.25,0.8,0.4,0,0,satisfied
0,1,1,0,0,1,1,0,0,0.397436,0.18437,0.6,0.4,0.6,0.75,0.6,0.6,0.5,0.6,0.8,0.4,0.75,0.5,0.6,0.6,0.074468,0.058296,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.74359,0.316236,0.8,0.2,0.2,0,0.8,0.6,0.25,0.8,0.8,0.8,0.75,0.75,0.8,0.4,0.006206,0.024215,'neutral or dissatisfied'
1,0,0,1,1,0,0,1,0,0.410256,0.198304,1,1,1,0.5,0.8,1,0.75,0.8,0.8,0.8,0.75,1,0.8,0.8,0.005319,0.000897,satisfied
1,0,1,0,1,0,0,1,0,0.641026,0.385097,0.2,0.2,0.2,0,0.4,1,0.75,0.6,0.6,0.6,0.5,0.75,0.6,0.8,0,0,satisfied
0,1,1,0,0,1,0,0,1,0.153846,0.248586,0.6,0.8,0.8,0.5,0.2,0.8,0,0.2,0.8,0.4,0.5,0.5,1,0.2,0,0,'neutral or dissatisfied'
0,1,1,0,0,1,0,0,1,0.333333,0.120961,0.2,0.8,0.2,0.25,0.8,0.2,0.75,0.8,1,1,1,0.5,0.8,0.8,0.021277,0.009865,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.551282,0.130048,0.6,0.2,0.2,0,0.6,0.6,0.5,0.8,1,0.6,0.5,0.5,0.8,0.6,0.275709,0.268161,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.371795,0.103998,0.6,0.6,0.6,0.5,1,0.8,1,0.8,0.8,0.8,0.75,0.5,0.8,0.8,0,0,satisfied
0,1,1,0,1,0,0,1,0,0.294872,0.031906,0.8,1,1,1,0.4,0.4,0.75,0.4,0.2,0.4,0.5,0.75,0.8,0.4,0.00266,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.653846,0.137318,1,1,1,1,0.6,1,0.75,0.8,0.8,0.8,0.75,0.5,0.8,0.8,0,0,satisfied
0,1,1,0,0,1,1,0,0,0.064103,0.082189,0.8,1,1,0.25,1,1,1,1,0.6,1,0.75,0.5,0.8,1,0.00266,0.002691,satisfied
0,1,0,1,1,0,1,0,0,0.192308,0.159128,0.4,0.4,0.4,0,0.6,0.4,0.5,0.6,0.2,0.2,0.25,0,0.4,0.6,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.679487,0.081785,0.8,0.8,0.6,0.75,0.6,0.8,0.75,1,1,1,1,0.5,1,1,0.007092,0.008072,satisfied
1,0,1,0,0,1,1,0,0,0.5,0.493538,0.2,0.6,0,0.75,0,0.2,0,0.4,0.8,0.4,0.5,0,0.2,0.2,0.003546,0,'neutral or dissatisfied'
1,0,1,0,0,1,0,1,0,0.641026,0.147011,0.4,0.8,0.4,0.5,0.8,0.8,0.75,0.8,0.8,0.4,0.75,0.5,0.8,0.8,0,0.036771,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.358974,0.078352,0.6,1,0.6,0.75,0.6,0.6,0.5,0.4,0.2,0.6,0.75,0.5,0.4,0.6,0.159574,0.147982,'neutral or dissatisfied'
1,0,0,1,1,0,0,1,0,0.205128,0.114499,0.8,1,0.8,0.75,0.8,0.8,0.75,0.8,0.8,0.8,1,1,0.8,0.8,0,0,satisfied
1,0,1,0,1,0,1,0,0,0.358974,0.167811,0.8,0.4,0.4,0.25,0.8,0.8,0.75,0.8,0.8,0.4,1,1,0.4,0.8,0,0,satisfied
0,1,1,0,1,0,0,1,0,0.423077,0.57916,1,1,1,1,0.8,1,1,0.8,0.8,1,0.75,0.5,0.8,1,0.01773,0.018834,satisfied
1,0,1,0,1,0,0,1,0,0.294872,0.397415,0.2,0.2,0.2,0,1,1,1,1,1,1,0.75,0.5,0.8,1,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.589744,0.511712,0.4,0.2,0.2,0,0.2,0.8,0.75,0.4,0.4,0.4,0.25,0.5,0.4,0.2,0,0.055605,'neutral or dissatisfied'
1,0,1,0,1,0,1,0,0,0.371795,0.143982,0.8,0.2,0.2,0,0.8,1,0.75,0.8,0.6,0.4,0,0,0.2,0.8,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.307692,0.362278,0.6,0.6,0.6,0.5,0.4,0.4,0.25,0.4,0.6,0.8,0.75,0,0.4,0.4,0.000887,0.003587,satisfied
0,1,1,0,0,1,0,1,0,0.435897,0.175687,0.2,0.6,0.2,0.25,0.6,0.2,0.5,1,1,0.2,1,0.75,1,0.8,0,0,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.782051,0.113691,0.6,1,0.6,0.75,0.8,0.6,0.75,0.8,0.2,0.4,1,0.25,0.8,0.8,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.576923,0.625606,0.6,0.6,1,0.5,1,0.8,0.75,0.8,0.8,0.8,0.75,0.5,0.8,0.8,0,0,satisfied
0,1,1,0,1,0,0,1,0,0.397436,0.479402,0.2,0.2,0.2,0,1,0.2,0.5,1,1,1,1,0.5,1,0.6,0.009752,0.006278,satisfied
0,1,1,0,1,0,0,1,0,0.435897,0.386914,0.4,0.2,0.2,0,0.6,0.4,0.5,0.4,0.4,0.4,0.25,0,0.4,0.8,0.00266,0.006278,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.461538,0.167609,1,1,0.6,1,0.6,0.8,1,1,1,1,1,0.5,1,0.8,0,0.009865,satisfied
0,1,1,0,1,0,0,1,0,0.320513,0.663166,0.4,0.4,0.4,0.25,1,1,1,1,0.4,1,0.25,0,0.2,1,0,0,satisfied
0,1,1,0,0,1,1,0,0,0.192308,0.054725,1,0.2,1,0.5,0.6,1,0.25,0.6,0.8,0.8,0.75,0.25,0.6,0.6,0.013298,0.006278,satisfied
0,1,1,0,1,0,0,1,0,0.525641,0.353796,0.8,0.8,0.8,0.75,0.8,1,0.75,1,1,1,1,0.75,1,0.8,0.000887,0,satisfied
1,0,0,1,1,0,0,1,0,0.166667,0.048061,1,0,1,0.75,1,0.6,0.5,0.8,0.4,0.8,1,0.5,1,0.6,0.12234,0.121973,satisfied
0,1,1,0,0,1,0,0,1,0.24359,0.447698,0.4,1,0.4,0,0.6,0.4,0.5,0.6,0.8,0.8,0.75,0.75,0.8,0.6,0.036348,0.022422,'neutral or dissatisfied'
0,1,1,0,1,0,1,0,0,0.833333,0.122779,1,0.4,0.6,0.25,1,1,1,1,0.2,1,0,0.75,1,1,0.006206,0.004484,satisfied
0,1,1,0,1,0,0,1,0,0.628205,0.342488,0.2,0.2,0.2,0,0.4,0.6,1,0.6,0.6,0.6,0.5,1,0.6,1,0,0.001794,satisfied
1,0,1,0,0,1,1,0,0,0.653846,0.375808,0.2,0.8,0.2,0.5,0.8,0.8,1,0.4,0.4,0.2,0.75,0,0.4,1,0.007092,0,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.166667,0.075727,1,0.8,1,0.5,0.8,1,0.75,0.8,0.8,1,0.75,0.5,0.8,0.8,0.001773,0.000897,satisfied
0,1,1,0,1,0,1,0,0,0.602564,0.147617,0.8,0.2,0.2,0,0.8,0.8,0.75,0.8,1,0.4,0,0,0.2,0.8,0,0.017937,satisfied
1,0,0,1,1,0,0,1,0,0.487179,0.251414,0.4,0.4,0.4,0.5,1,0.4,1,1,1,0.8,1,0.75,0.8,1,0.007092,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.730769,0.032108,1,0.8,1,0,1,1,1,1,1,1,0,1,1,0.8,0,0,satisfied
0,1,1,0,1,0,1,0,0,0.641026,0.493538,1,0.6,0.6,0.5,1,1,1,1,0.2,0.4,1,0.25,0.6,1,0.003546,0,satisfied
1,0,0,1,1,0,1,0,0,0.397436,0.243538,0.6,0.6,0.6,0.5,0.6,0.6,0.5,0.6,0.6,0.8,0.75,0.25,0.4,0.6,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,1,0,0,0.679487,0.02605,1,0.2,0.8,0,0.6,1,0.5,0.6,0.8,0.2,0.75,1,0.8,0.6,0.115248,0.10852,satisfied
1,0,1,0,1,0,0,1,0,0.205128,0.775646,0.4,0.8,0.8,0.75,0.4,0.6,0.25,0.4,0.8,1,0.75,0.25,0.6,0.4,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,1,0,0,0.512821,0.167811,1,0.6,0.6,0.5,1,1,1,1,0.2,0.6,0.5,0.75,0.2,1,0.065603,0.06278,satisfied
1,0,1,0,1,0,0,1,0,0.371795,0.356624,0.8,1,1,1,0.6,0.6,0.25,0.8,0.8,0.8,0.75,0.25,0.8,0.2,0.007092,0,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.282051,0.169628,0.2,0.2,0.2,0.25,0.2,0.2,0,0.2,0.8,0.8,0.75,0,0.2,0.2,0.007979,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.679487,0.481624,0.4,0.4,0.4,0.25,0.6,0.8,1,0.8,0.8,0.8,1,1,0.8,0.8,0,0.002691,satisfied
1,0,1,0,1,0,0,1,0,0.307692,0.094709,0.4,0.2,0.2,0,0.4,0.4,0.25,0.4,0.4,1,0.5,0,0.4,0.4,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.487179,0.182754,0.6,0.6,0.6,0.5,0.8,0.6,0.75,0.8,0.8,0.8,0.75,0.5,0.8,0.6,0,0,satisfied
0,1,1,0,1,0,0,0,1,0.205128,0.138934,0.6,0.6,0.8,0.75,0.6,0.6,0.75,0.6,0.6,0.4,0.5,0.75,0.6,0.6,0.000887,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.705128,0.072496,0.4,0.4,0.4,0.25,1,1,1,1,1,1,1,0.5,1,1,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.910256,0.302908,0,1,0.2,0.5,0.6,0.8,0.5,0.4,0.4,0.4,0.75,0.25,0.4,0.4,0,0,satisfied
0,1,1,0,1,0,0,1,0,0.551282,0.7292,0.6,1,0.6,0.5,0.8,1,0.75,1,1,1,1,0.5,1,0.8,0,0,satisfied
0,1,0,1,1,0,1,0,0,0.564103,0.0937,0.6,0.4,0.6,0.25,0.4,0.6,0.25,0.4,0.8,0.4,0.5,0.75,0.4,0.4,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.294872,0.555331,0.2,0.2,0.2,0,0.8,0.8,0.75,0.8,0.6,0.8,1,0.75,0.8,0.8,0,0.004484,satisfied
1,0,1,0,1,0,0,1,0,0.205128,0.688611,1,0.8,0.8,0.75,1,0.8,1,1,0.4,0.8,0.75,0.5,0.6,1,0.000887,0.008969,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.564103,0.025242,0.6,0.8,0,0.75,0.6,0.8,1,1,1,0,1,1,1,0.8,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.217949,0.331583,0.2,0.2,0.2,0,0.8,0.8,0.75,0.8,0.8,0.6,1,0.75,0.8,0.8,0.00266,0.005381,satisfied
0,1,1,0,1,0,0,1,0,0.448718,0.772617,0,0,0,0.5,0.6,0.8,1,1,1,1,1,0.5,1,1,0.00266,0.004484,satisfied
0,1,0,1,1,0,0,1,0,0.282051,0.285137,0,0,0,1,0,0.4,0.25,0.6,1,0.8,0.75,0.25,0.6,0.4,0,0,satisfied
0,1,0,1,1,0,1,0,0,0.448718,0.273425,0.6,0.6,0.6,0.75,0.8,0.6,0.75,0.8,0.2,0.6,0.25,0,0.6,0.8,0,0.002691,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.525641,0.630856,0.2,0.2,0.2,0,0.4,1,0.75,1,1,0.8,1,0.75,1,1,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.358974,0.567649,0,0,0,0.75,0.6,0.4,1,0.4,0.4,0.4,0.25,1,0.4,0.4,0,0,satisfied
0,1,1,0,0,1,1,0,0,0.217949,0.034935,0.6,0.6,0,0.5,1,0,0.75,1,0.2,0.2,0.25,0.5,0.6,1,0.056738,0.04843,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.602564,0.464257,0.8,0.8,0.8,0.75,1,1,1,0.6,0.6,0.6,0.5,0.75,0.6,1,0.031915,0.015247,satisfied
1,0,1,0,0,1,0,0,1,0.089744,0.233239,0.6,0.8,0.6,0,0.6,0.6,0.5,0.6,1,0.6,0.5,0.75,1,0.6,0.006206,0,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.448718,0.1771,0.6,0.6,0.6,0.25,1,0.6,1,1,1,1,0.75,0.75,0.6,1,0.005319,0.013453,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.615385,0.042003,1,0.8,1,0.25,0.4,1,0.25,0.4,1,0.8,1,1,1,0.4,0,0,satisfied
1,0,1,0,0,1,1,0,0,0.435897,0.237076,0.2,0.4,0.2,0.75,0.6,0.2,0.5,0.6,0.6,1,0.75,0.75,0.6,0.6,0.004433,0.020628,'neutral or dissatisfied'
0,1,1,0,0,1,0,0,1,0.717949,0.076737,0.2,1,0.2,0.25,0.8,0.2,0.75,0.8,1,0.6,0.75,1,0.8,0.8,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.564103,0.243538,0.4,0.4,0.4,0.25,1,1,1,1,0.4,0.8,0.5,1,0.6,1,0.172872,0.161435,satisfied
0,1,1,0,0,1,0,1,0,0.782051,0.317851,0.6,0.4,0.6,0.75,1,0.6,0.75,0.8,0.8,0.6,0.75,0,0.8,0.8,0.000887,0,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.448718,0.237682,0.8,0.2,0.8,0.25,0.8,0.8,0.75,0.8,0.8,0.6,0.25,0.75,0.4,0.8,0.005319,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.5,0.16458,0.2,0.2,0.2,0,0.6,0.8,0.75,1,1,1,1,0.5,1,0.6,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.692308,0.455775,0.4,0.4,0.6,0.25,0.8,0.4,0,0.8,0.8,0.8,0.75,0.5,0.8,0.2,0,0,satisfied
1,0,1,0,0,1,1,0,0,0.346154,0.041599,0.4,0.4,0,0.5,0.6,0,0.5,0.6,0.4,0.2,0.5,0.75,0.8,0.6,0,0.001794,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.064103,0.696688,0.4,0.4,0.4,0.25,0.8,0.8,0.75,0.8,0.2,1,0,0.75,0.2,0.8,0.005319,0,satisfied
0,1,1,0,0,1,0,1,0,0,0.264742,0.4,0.8,0.4,0.75,0.4,0.4,0.75,0.4,1,0.4,0.75,0.75,0.6,0.4,0,0.013453,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.74359,0.066842,0.8,0.6,0.8,0.5,0.4,0.8,0.25,0.4,0.6,0.6,0.5,0.25,0.2,0.4,0.053191,0.041256,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.307692,0.134087,0.4,0.6,0.4,0,0.4,0.4,0.25,0.4,0.8,1,0,0.25,0.2,0.4,0,0,'neutral or dissatisfied'
0,1,1,0,0,1,0,0,1,0.692308,0.105008,0.6,0.6,0.8,0.75,0.8,0.8,0.75,0.8,0.4,0.2,0.75,0.25,0.6,0.8,0.025709,0.018834,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.461538,0.055937,1,1,0.6,1,0.6,0.8,1,1,1,0.8,1,1,1,0.2,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.576923,0.03958,0.2,0.2,0.2,0,0.8,1,1,1,1,1,1,1,1,1,0.004433,0.002691,satisfied
0,1,1,0,0,1,1,0,0,0.487179,0.021809,0.8,0.4,0.8,0.5,0.2,0.8,0,0.2,0.2,0.8,0.75,0.5,0.8,0.2,0,0,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.538462,0.245961,0.4,1,0.4,0.5,0.6,0.4,0.5,0.6,0.6,0.4,0.5,0.5,0.8,0.6,0.036348,0.017937,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.461538,0.661551,0.8,0.8,0.8,0.75,1,1,1,1,1,1,1,0.5,1,0.6,0,0.006278,satisfied
1,0,1,0,0,1,0,0,1,0.102564,0.217286,0.2,0.2,0.2,0.75,1,0.2,1,1,0.4,1,0.75,0.5,0.6,1,0.005319,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.679487,0.32088,0.8,0.8,0.8,0.75,0.8,0.8,0.75,0.8,0.8,0.8,0.75,0.5,0.8,1,0,0,satisfied
0,1,1,0,1,0,0,1,0,0.474359,0.515347,0.8,0.8,0.8,0.75,0.8,1,0.75,0.6,0.6,0.8,0.5,0.75,0.6,0.8,0,0,satisfied
1,0,0,1,1,0,1,0,0,0.076923,0.221123,0.8,0.8,0.8,0.75,0.4,0.8,0.25,0.4,0.4,0.8,0.5,0.75,0.8,0.4,0.02305,0.018834,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.74359,0.055735,0.8,0.8,0.8,0.75,0.4,0.4,0.5,0.8,0.8,0.8,0.75,0.25,0.8,0.4,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.538462,0.168821,0.4,0.4,0.4,0.25,0.4,0.8,0.75,1,1,1,1,0.5,1,0.6,0.004433,0,satisfied
1,0,1,0,1,0,0,1,0,0.435897,0.498384,0.2,0.2,1,0,0.4,0.8,0,0.8,0.8,0.8,0.75,0,0.8,0.6,0.033688,0.040359,satisfied
0,1,0,1,1,0,0,1,0,0.25641,0.238288,0.6,0.6,0.6,1,1,0.6,1,1,1,0.4,1,0.5,0.8,1,0.029255,0.022422,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.064103,0.079968,1,0.4,1,0.75,0.2,1,0,0.2,0.6,0.4,0.5,0.5,0.8,0.2,0,0.01435,satisfied
0,1,1,0,1,0,1,0,0,0.423077,0.515953,0.8,1,1,1,0.8,0.8,0.75,0.8,0.4,0.2,0.75,1,0.8,0.8,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.576923,0.113691,0.6,0.4,0.4,0.25,0.4,0.8,0.75,0.6,0.6,0.6,0.5,0.25,0.6,0.8,0,0,'neutral or dissatisfied'
0,1,0,1,1,0,1,0,0,0.217949,0.147617,0.8,0.8,0.8,0.5,0.6,0.8,0.5,0.6,0.2,1,0.5,0,0.8,0.6,0,0.005381,'neutral or dissatisfied'
0,1,1,0,1,0,1,0,0,0.487179,0.083603,0.8,0.8,0.8,0.75,0.8,0.8,0.75,0.8,0.4,0.6,0,0.75,0.4,0.8,0,0,satisfied
1,0,0,1,1,0,1,0,0,0.282051,0.151252,0.4,0.4,0.4,0.5,0.4,0.6,0.5,0.6,1,0.6,0.25,0.5,0.2,0.6,0.152482,0.172197,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.576923,0.22496,0.4,1,0.4,0.5,0.4,1,0.75,0.4,0.4,0.4,0.25,0.5,0.4,0.6,0.023936,0.086996,'neutral or dissatisfied'
1,0,0,1,1,0,0,1,0,0.371795,0.170638,0.6,0.6,0.6,0.75,0.8,0.6,0.75,0.8,0.4,0.4,0.75,0.75,0.8,0.8,0.025709,0.005381,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.525641,0.577141,1,1,0.4,1,0.8,0.8,1,1,1,0.8,1,0.75,1,0.8,0,0,satisfied
